Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,CustomerSince,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,AcceptedCmpCurrent,NumPurchases,AmountSpent,AmountPerPurchase,PersonsInHome
1975,UnderGraduate,Single,42160.0,1,1,2013,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,1,7,140,19.71830985915493,4
1965,UnderGraduate,Single,61559.0,0,1,2013,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,16,530,32.91925465838509,3
1963,PhD,In Relationship,33629.0,1,1,2012,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,0,8,152,18.765432098765434,4
1991,PhD,In Relationship,68682.0,0,0,2013,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,23,1598,69.17748917748918,2
1963,UnderGraduate,Single,34377.0,0,1,2013,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,6,114,18.688524590163937,3
1986,High School,Single,8940.0,1,0,2012,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0,7,101,14.225352112676058,3
1973,UnderGraduate,In Relationship,26228.0,1,0,2013,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,3,25,8.064516129032258,3
1957,Master,Single,77297.0,0,0,2013,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,21,789,37.39336492890995,2
1981,UnderGraduate,In Relationship,40211.0,1,1,2013,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,5,87,17.058823529411764,4
1958,PhD,Single,33438.0,1,1,2013,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,7,90,12.67605633802817,4
1959,PhD,In Relationship,75032.0,0,1,2013,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,18,1215,67.12707182320442,3
1955,PhD,Single,61284.0,0,0,2013,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,21,811,38.43601895734597,2
1986,UnderGraduate,In Relationship,22518.0,1,0,2012,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1,5,61,11.96078431372549,3
1975,Master,In Relationship,54730.0,0,1,2013,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,13,405,30.916030534351147,3
1955,Master,In Relationship,38452.0,1,1,2014,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,6,72,11.80327868852459,4
1971,UnderGraduate,Single,44421.0,1,1,2013,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,9,189,20.76923076923077,4
1986,PhD,In Relationship,38197.0,1,0,2013,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,4,40,9.756097560975611,3
1978,UnderGraduate,Single,41986.0,0,1,2014,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,7,63,8.873239436619718,3
1983,UnderGraduate,In Relationship,28427.0,1,0,2013,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,5,52,10.19607843137255,3
1976,PhD,In Relationship,37395.0,1,0,2014,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,4,39,9.51219512195122,3
1971,UnderGraduate,In Relationship,64722.0,1,0,2014,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,21,805,38.15165876777251,3
1956,Master,In Relationship,55249.0,0,1,2014,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,7,130,18.30985915492958,3
1972,UnderGraduate,In Relationship,84906.0,0,0,2013,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,23,1631,70.6060606060606,2
1989,UnderGraduate,In Relationship,28691.0,1,0,2013,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,4,34,8.292682926829269,3
1952,UnderGraduate,Single,44213.0,1,1,2013,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0,8,152,18.765432098765434,4
1984,High School,Single,25707.0,1,0,2014,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0,4,21,5.121951219512195,3
1967,PhD,In Relationship,59062.0,2,1,2013,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,5,71,13.92156862745098,5
1962,UnderGraduate,Single,76624.0,0,1,2014,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,22,899,40.678733031674206,3
1947,Master,In Relationship,66000.0,0,0,2014,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,9,711,78.13186813186813,2
1978,PhD,In Relationship,27683.0,1,0,2012,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,12,351,29.00826446280992,3
1971,UnderGraduate,Single,1730.0,0,0,2014,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,0,8,80.0,2
1992,High School,Single,7500.0,1,0,2012,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,7,119,16.760563380281692,3
1968,UnderGraduate,In Relationship,40521.0,1,1,2013,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,3,21,6.774193548387097,4
1973,PhD,In Relationship,20427.0,1,0,2014,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,3,10,3.225806451612903,3
1975,UnderGraduate,In Relationship,65106.0,0,1,2014,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,24,973,40.37344398340249,3
1965,PhD,In Relationship,69969.0,0,0,2013,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1,12,1536,126.94214876033058,2
1952,UnderGraduate,In Relationship,67433.0,0,2,2013,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,24,992,41.161825726141075,4
1967,PhD,In Relationship,77766.0,0,1,2013,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,32,1529,47.63239875389408,3
1972,UnderGraduate,In Relationship,74716.0,0,1,2013,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,15,860,56.95364238410596,3
1963,UnderGraduate,Single,68118.0,0,1,2013,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,21,928,43.981042654028435,3
1970,PhD,In Relationship,55158.0,1,1,2012,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,1,14,418,29.645390070921987,4
1955,Master,In Relationship,62972.0,0,1,2012,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1,14,587,41.63120567375886,3
1975,UnderGraduate,In Relationship,74190.0,0,1,2014,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,17,641,37.485380116959064,3
1976,UnderGraduate,In Relationship,39356.0,1,1,2014,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0,3,23,7.419354838709677,4
1969,UnderGraduate,In Relationship,76653.0,0,0,2013,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,22,2279,103.12217194570135,2
1973,PhD,Single,35860.0,1,1,2014,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,4,49,11.951219512195124,4
1983,PhD,Single,90687.0,0,0,2013,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,1,16,1779,110.49689440993788,2
1982,Master,In Relationship,73450.0,0,0,2013,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,26,1804,69.11877394636015,2
1960,UnderGraduate,In Relationship,31454.0,1,1,2013,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,5,48,9.411764705882353,4
1952,UnderGraduate,Single,47139.0,1,1,2014,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,5,83,16.27450980392157,4
1975,UnderGraduate,Single,83829.0,0,0,2013,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,17,1862,108.88888888888889,2
1963,PhD,In Relationship,53378.0,1,1,2012,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1,19,793,41.51832460732984,4
1970,UnderGraduate,In Relationship,19656.0,1,0,2013,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,6,84,13.77049180327869,3
1948,PhD,In Relationship,45579.0,0,1,2013,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,9,183,20.10989010989011,3
1958,Master,Single,85485.0,0,0,2014,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,18,1383,76.40883977900552,2
1944,UnderGraduate,In Relationship,55956.0,0,0,2014,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,14,999,70.85106382978724,2
1963,Master,Single,64191.0,0,1,2013,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,21,825,39.099526066350705,3
1972,UnderGraduate,Single,38808.0,1,0,2012,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1,10,246,24.356435643564357,3
1966,Master,In Relationship,57183.0,1,1,2013,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,17,610,35.67251461988304,4
1968,Master,Single,23748.0,1,0,2012,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,6,76,12.459016393442624,3
1971,UnderGraduate,In Relationship,66303.0,0,1,2013,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,18,1286,71.04972375690608,3
1975,Master,In Relationship,37368.0,1,0,2013,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,3,30,9.67741935483871,3
1964,UnderGraduate,In Relationship,40800.0,1,2,2013,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,6,99,16.229508196721312,5
1978,UnderGraduate,Single,71847.0,0,0,2012,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,22,1192,53.9366515837104,2
1975,UnderGraduate,In Relationship,46149.0,0,1,2013,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,13,362,27.633587786259543,3
1983,UnderGraduate,In Relationship,78687.0,0,0,2012,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,18,2130,117.67955801104972,2
1971,Master,Single,49118.0,0,0,2012,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1,26,1229,47.088122605363985,2
1957,PhD,In Relationship,37633.0,1,1,2012,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,4,38,9.26829268292683,4
1951,Master,In Relationship,39767.0,0,0,2013,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,15,485,32.11920529801325,2
1951,High School,In Relationship,26997.0,0,0,2012,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,11,434,39.0990990990991,2
1970,UnderGraduate,Single,33986.0,1,0,2013,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,4,44,10.731707317073171,3
1972,PhD,In Relationship,57091.0,0,1,2012,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,16,496,30.807453416149066,3
1969,Master,In Relationship,46831.0,1,1,2013,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,5,78,15.294117647058824,4
1972,Master,In Relationship,83151.0,0,0,2013,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,22,2346,106.15384615384615,2
1971,UnderGraduate,In Relationship,52531.0,0,0,2012,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,19,794,41.57068062827225,2
1956,UnderGraduate,In Relationship,15759.0,0,0,2013,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,3,17,5.483870967741935,2
1971,UnderGraduate,Single,22804.0,1,0,2013,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,4,26,6.341463414634147,3
1973,Master,In Relationship,43050.0,1,0,2014,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,6,76,12.459016393442624,3
1977,PhD,Single,42997.0,1,1,2013,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,3,15,4.838709677419355,4
1963,PhD,Single,48918.0,1,1,2014,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,5,62,12.15686274509804,4
1954,Master,In Relationship,60033.0,0,1,2014,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,8,198,24.444444444444446,3
1978,PhD,In Relationship,34043.0,1,0,2013,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,4,49,11.951219512195124,3
1966,UnderGraduate,In Relationship,57811.0,0,1,2013,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,20,802,39.90049751243781,3
1946,UnderGraduate,In Relationship,78569.0,0,0,2014,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,14,1736,123.12056737588652,2
1978,UnderGraduate,Single,7500.0,1,1,2012,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,6,57,9.344262295081968,4
1971,Master,In Relationship,157733.0,1,0,2013,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0,2,59,28.095238095238095,3
1953,UnderGraduate,In Relationship,94384.0,0,0,2013,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,18,2302,127.18232044198894,2
1985,Master,In Relationship,23148.0,0,0,2014,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,5,37,7.254901960784315,2
1970,UnderGraduate,Single,44267.0,1,1,2013,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,11,310,27.92792792792793,4
1979,UnderGraduate,In Relationship,71626.0,0,0,2012,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,18,1305,72.09944751381215,2
1966,UnderGraduate,In Relationship,60894.0,0,1,2013,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,21,832,39.431279620853076,3
1976,UnderGraduate,In Relationship,50200.0,1,1,2013,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,13,401,30.610687022900763,4
1965,PhD,In Relationship,81051.0,0,0,2014,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,22,1501,67.91855203619909,2
1982,UnderGraduate,In Relationship,65169.0,0,0,2014,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,27,1189,43.874538745387454,2
1972,UnderGraduate,In Relationship,59868.0,0,1,2013,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,25,1194,47.569721115537845,3
1960,PhD,In Relationship,65695.0,0,1,2014,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,19,656,34.345549738219894,3
1956,Master,Single,64857.0,0,0,2012,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,22,1540,69.68325791855203,2
1965,Master,In Relationship,45143.0,0,1,2013,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,12,311,25.702479338842977,3
1955,Master,In Relationship,74805.0,0,1,2013,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,21,820,38.86255924170616,3
1989,Master,In Relationship,59060.0,1,0,2014,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,11,274,24.684684684684687,3
1962,PhD,Single,27238.0,1,1,2013,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,6,57,9.344262295081968,4
1965,UnderGraduate,In Relationship,47009.0,0,1,2013,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,13,448,34.19847328244275,3
1973,Master,In Relationship,46094.0,1,1,2014,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,4,44,10.731707317073171,4
1972,UnderGraduate,In Relationship,40321.0,1,1,2013,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,6,102,16.721311475409838,4
1984,UnderGraduate,In Relationship,37235.0,1,0,2014,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,4,61,14.878048780487806,3
1960,Master,In Relationship,81843.0,0,0,2013,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,26,1643,62.95019157088122,2
1958,Master,In Relationship,46692.0,0,1,2013,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,12,397,32.8099173553719,3
1968,UnderGraduate,In Relationship,77382.0,0,1,2014,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,24,1121,46.51452282157676,3
1977,UnderGraduate,Single,37774.0,2,0,2012,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,12,473,39.09090909090909,4
1974,High School,In Relationship,18393.0,1,0,2014,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,6,50,8.196721311475411,3
1962,Master,In Relationship,72828.0,0,1,2013,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,22,1678,75.92760180995475,3
1982,UnderGraduate,In Relationship,24711.0,0,0,2014,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,6,58,9.508196721311476,2
1975,PhD,In Relationship,45503.0,1,0,2013,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,8,170,20.987654320987655,3
1982,Master,Single,6560.0,0,0,2013,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,2,373,177.61904761904762,2
1945,PhD,In Relationship,71604.0,0,0,2013,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,16,1196,74.28571428571428,2
1979,UnderGraduate,In Relationship,27244.0,1,0,2014,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,6,101,16.557377049180328,3
1969,UnderGraduate,In Relationship,48752.0,1,1,2012,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,12,316,26.115702479338843,4
1962,UnderGraduate,In Relationship,71434.0,0,1,2013,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,18,1400,77.34806629834253,3
1948,UnderGraduate,Single,90842.0,0,0,2013,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,26,1424,54.559386973180075,2
1978,Master,In Relationship,88097.0,1,0,2012,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,19,844,44.188481675392666,3
1975,UnderGraduate,In Relationship,51948.0,0,1,2013,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,11,311,28.01801801801802,3
1982,UnderGraduate,In Relationship,71853.0,0,0,2013,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,16,1149,71.36645962732919,2
1983,Master,In Relationship,35876.0,0,0,2014,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,7,129,18.169014084507044,2
1952,UnderGraduate,Single,40049.0,0,1,2013,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,4,32,7.8048780487804885,3
1982,UnderGraduate,Single,39660.0,1,0,2012,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,11,299,26.936936936936938,3
1962,UnderGraduate,In Relationship,50127.0,0,1,2014,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,12,320,26.446280991735538,3
1977,Master,In Relationship,43263.0,0,1,2012,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,13,441,33.66412213740458,3
1949,Master,In Relationship,62845.0,1,1,2012,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,17,1178,68.88888888888889,4
1990,UnderGraduate,In Relationship,18929.0,0,0,2013,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,5,85,16.666666666666668,2
1982,High School,Single,24367.0,1,0,2013,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,3,24,7.741935483870967,3
1975,UnderGraduate,Single,33249.0,1,0,2013,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,6,112,18.36065573770492,3
1959,Master,In Relationship,26887.0,0,1,2013,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,4,30,7.317073170731708,3
1983,PhD,In Relationship,50150.0,0,0,2013,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,14,410,29.078014184397166,2
1976,UnderGraduate,In Relationship,62061.0,0,1,2013,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,21,800,37.91469194312796,3
1962,PhD,Single,85696.0,0,0,2013,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,19,1313,68.7434554973822,2
1956,PhD,In Relationship,76542.0,0,0,2013,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,22,1483,67.10407239819004,2
1993,UnderGraduate,Single,70515.0,0,0,2013,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,16,1258,78.13664596273291,2
1987,UnderGraduate,In Relationship,18227.0,1,0,2012,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,3,28,9.032258064516128,3
1965,UnderGraduate,In Relationship,69139.0,0,1,2014,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,10,227,22.475247524752476,3
1982,UnderGraduate,In Relationship,69109.0,0,0,2012,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,19,1555,81.41361256544502,2
1962,UnderGraduate,Single,69627.0,0,1,2013,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,21,861,40.805687203791464,3
1978,UnderGraduate,In Relationship,38136.0,1,0,2013,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,6,103,16.885245901639344,3
1946,PhD,Single,62159.0,0,0,2014,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,18,634,35.027624309392266,2
1963,UnderGraduate,Single,80695.0,0,0,2013,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,18,1918,105.96685082872928,2
1971,Master,Single,33316.0,1,1,2013,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,7,131,18.450704225352112,4
1968,UnderGraduate,In Relationship,58554.0,1,1,2012,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,16,586,36.397515527950304,4
1992,High School,In Relationship,17256.0,1,0,2013,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,5,62,12.15686274509804,3
1974,UnderGraduate,Single,53034.0,1,1,2013,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,14,447,31.70212765957447,4
1950,Master,In Relationship,52203.0,0,0,2012,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,26,939,35.97701149425287,2
1977,Master,Single,59601.0,0,1,2013,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,11,797,71.8018018018018,3
1958,Master,Single,75154.0,0,1,2012,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,15,1143,75.6953642384106,3
1976,UnderGraduate,Single,47025.0,0,1,2013,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,14,415,29.43262411347518,3
1973,UnderGraduate,In Relationship,37971.0,1,0,2013,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,4,30,7.317073170731708,3
1968,Master,Single,41335.0,1,0,2013,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,9,187,20.54945054945055,3
1958,UnderGraduate,In Relationship,67267.0,0,1,2014,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,10,251,24.851485148514854,3
1975,UnderGraduate,Single,57338.0,0,1,2014,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,10,237,23.465346534653467,3
1960,Master,In Relationship,50523.0,1,1,2013,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,6,91,14.918032786885247,4
1965,Master,Single,35791.0,2,1,2013,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,4,35,8.536585365853659,5
1960,PhD,Single,50611.0,0,1,2012,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,16,493,30.621118012422357,3
1969,PhD,In Relationship,56242.0,0,1,2013,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,23,971,42.03463203463203,3
1960,UnderGraduate,Single,48904.0,0,1,2012,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,13,371,28.320610687022903,3
1975,UnderGraduate,Single,56243.0,1,2,2013,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,14,396,28.085106382978726,5
1985,UnderGraduate,In Relationship,21355.0,1,0,2013,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,5,68,13.333333333333334,3
1971,Master,In Relationship,57420.0,0,1,2013,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,12,322,26.611570247933884,3
1955,Master,Single,46390.0,0,1,2014,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,9,222,24.395604395604398,3
1956,Master,In Relationship,54342.0,1,1,2013,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,8,177,21.85185185185185,4
1973,UnderGraduate,In Relationship,20895.0,1,0,2012,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,5,45,8.823529411764707,3
1948,UnderGraduate,In Relationship,92344.0,0,0,2014,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,20,1899,94.4776119402985,2
1976,Master,In Relationship,26907.0,1,1,2013,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,4,22,5.365853658536586,4
1980,UnderGraduate,In Relationship,44964.0,1,1,2012,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,4,41,10.0,4
1979,UnderGraduate,In Relationship,75507.0,0,0,2014,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,20,1440,71.64179104477611,2
1972,Master,In Relationship,53761.0,1,1,2013,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,11,325,29.27927927927928,4
1973,UnderGraduate,In Relationship,22682.0,1,0,2013,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,7,95,13.380281690140846,3
1972,PhD,In Relationship,38887.0,1,0,2014,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,4,42,10.24390243902439,3
1975,Master,Single,41658.0,1,1,2012,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,4,72,17.5609756097561,4
1972,PhD,In Relationship,29791.0,1,0,2014,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,5,20,3.9215686274509807,3
